longest reception, name, receiving conversions, receiving touchdowns, receiving yards, receptions, targets
0,Trey Burton,,0,0,0,1
24,Taylor Gabriel,,1,39,4,6
33,Allen Robinson,,0,86,6,9
18,Ben Braunecker,,1,18,1,1
9,Tarik Cohen,,1,23,4,4
7,Anthony Miller,,0,7,1,2
11,Danny Amendola,,0,29,4,8
22,Marvin Jones,,0,77,5,6
10,Logan Thomas,,0,19,2,2
0,Jesse James,,0,0,0,1
9,Paul Perkins,,0,9,1,1
,Jeff Driskel,,0,6,1,1
8,JD McKissic,,0,19,6,7
47,Kenny Golladay,,1,57,3,9
,Nick Bawden,,0,3,1,1
19,TJ Hockenson,,0,47,3,6
3,Ty Johnson,,0,3,1,1
,Giovani Bernard,,0,0,1,1
14,Tyler Eifert,,1,20,2,4
0,Alex Erickson,,0,0,0,2
24,Tyler Boyd,,0,62,6,8
23,Joe Mixon,,0,37,2,3
15,Auden Tate,,0,36,3,6
,Stanley Morgan,,0,9,1,4
3,Drew Sample,,0,3,1,1
,Willie Snead,,0,12,2,3
35,Nick Boyle,,0,78,4,4
19,Mark Andrews,,2,53,6,8
14,Hayden Hurst,,0,20,2,2
49,Marquise Brown,,1,80,4,4
16,Demetrius Harris,,0,28,2,2
16,Odell Beckham,,0,57,5,12
24,Jarvis Landry,,1,97,9,10
7,Rashard Higgins,,1,7,1,1
19,Kareem Hunt,,0,44,7,9
4,Nick Chubb,,0,5,2,4
,Frank Gore,,0,4,1,1
7,Andre Roberts,,0,7,1,3
2,Patrick DiMarco,,0,2,1,1
26,Cole Beasley,,0,74,4,6
21,John Brown,,0,77,5,11
11,Isaiah McKenzie,,0,19,2,4
20,Robert Foster,,0,20,1,1
6,Devin Singletary,,0,8,3,7
21,Dawson Knox,,0,55,4,6
27,Mike Evans,,0,82,4,6
11,Breshad Perriman,,0,17,2,4
4,Peyton Barber,,0,4,1,1
0,TJ Logan,,0,0,0,1
11,Dare Ogunbowale,,0,24,3,3
26,OJ Howard,,1,47,4,7
49,Chris Godwin,,0,74,6,12
17,Ronald Jones,,0,77,8,8
28,Scott Miller,,0,33,2,3
24,Larry Fitzgerald,,0,71,8,8
5,Charles Clay,,0,5,1,1
15,Maxx Williams,,0,15,1,2
8,David Johnson,,0,8,1,1
26,Pharoh Cooper,,0,29,2,5
4,Kenyan Drake,,0,6,6,7
0,Trent Sherfield,,0,0,0,2
69,Christian Kirk,,3,138,6,10
0,Kee Sean Johnson,,0,0,0,4
55,Andy Isabella,,0,78,3,3
23,Jack Doyle,,1,44,3,4
23,Eric Ebron,,0,56,5,12
20,Chester Rogers,,0,31,2,4
9,Marcus Johnson,,0,9,1,3
0,Mo Alie Cox,,0,0,0,1
23,Zach Pascal,,0,26,2,7
8,Marlon Mack,,0,8,1,1
12,Nyheim Hines,,0,30,4,7
0,Albert Wilson,,0,0,1,3
18,Allen Hurns,,0,32,2,4
21,DeVante Parker,,0,69,5,10
8,Clive Walford,,0,8,1,1
12,Jakeem Grant,,0,15,2,2
3,Kalen Ballage,,0,2,4,4
12,Mike Gesicki,,0,28,3,6
0,Myles Gaskin,,0,0,1,1
9,Patrick Laird,,0,15,2,2
9,Jason Witten,,0,17,2,5
24,Randall Cobb,,1,106,6,8
20,Amari Cooper,,1,147,11,14
12,Ezekiel Elliott,,0,16,2,3
26,Blake Jarwin,,0,35,3,4
25,Michael Gallup,,1,76,4,10
7,Kyle Rudolph,1,2,14,4,5
27,Stefon Diggs,,0,49,3,6
10,Laquon Treadwell,,0,10,1,1
30,Dalvin Cook,,0,86,7,7
,Tyler Conklin,,0,0,0,1
9,Irv Smith,,0,34,5,6
2,Alexander Mattison,,0,2,1,1
15,Olabisi Johnson,,0,25,2,4
47,Demaryius Thomas,,0,84,6,9
,Ryan Griffin,,0,-2,1,1
11,LeVeon Bell,,0,34,4,4
25,Jamison Crowder,,1,81,5,6
11,Robby Anderson,,0,11,1,3
,Vyncint Smith,,0,0,0,1
,Chris Herndon,,0,7,1,2
15,Trevon Wesco,,0,15,1,1
61,Golden Tate,,2,95,4,8
31,Rhett Ellison,,0,42,3,3
11,Bennie Fowler,1,0,16,2,3
,Cody Latimer,,0,0,0,1
,Wayne Gallman,,0,3,1,2
22,Saquon Barkley,,0,30,5,5
,Kaden Smith,,0,1,1,1
39,Darius Slayton,,2,121,10,14
48,Jimmy Graham,,0,59,2,4
38,Davante Adams,,0,118,7,10
12,Jake Kumerow,,0,23,2,2
4,Geronimo Allison,,0,6,3,3
,Danny Vitale,,0,0,0,1
,Jamaal Williams,,0,0,0,1
0,Marquez Valdes Scantling,,0,0,0,1
19,Allen Lazard,,0,27,3,6
18,Greg Olsen,,0,98,8,10
21,Jarius Wright,,0,21,1,2
11,Christian McCaffrey,,0,33,6,7
15,Curtis Samuel,,1,35,4,8
38,DJ Moore,,0,120,9,11
,Ted Ginn,,0,0,0,3
22,Jared Cook,,0,74,6,10
5,Zach Line,,0,5,2,2
6,Latavius Murray,,0,7,2,2
18,Michael Thomas,,0,152,13,14
3,Taysom Hill,,0,3,1,1
14,Alvin Kamara,,0,50,8,10
13,Tre Quan Smith,,0,13,1,2
54,Julio Jones,,0,79,3,9
7,Devonta Freeman,,0,10,3,4
9,Austin Hooper,,1,17,4,5
10,Brian Hill,,1,10,1,2
11,Christian Blake,,0,15,2,2
9,Russell Gage,,0,23,4,5
15,Calvin Ridley,,0,28,3,5
9,Vance McDonald,,0,11,3,7
8,Nick Vannett,,0,8,1,1
8,Trey Edmunds,,0,14,2,3
20,Ju Ju Smith Schuster,,0,44,3,6
5,Jaylen Samuels,,0,11,3,7
34,James Washington,,1,90,6,7
30,Diontae Johnson,,0,64,4,6
24,Robert Woods,,0,95,7,11
0,Todd Gurley,,0,0,0,4
12,Tyler Higbee,,0,22,3,4
9,Johnny Mundt,,0,9,1,1
17,Gerald Everett,,0,68,8,12
0,Cooper Kupp,,0,0,0,4
21,Josh Reynolds,,0,49,3,5
0,David Long,,0,0,0,1
23,Adam Humphries,,1,23,1,1
52,Kalif Raymond,,0,52,1,1
6,Derrick Henry,,0,3,2,2
20,Tajae Sharpe,,0,20,1,1
20,Anthony Firkser,,1,36,3,4
9,Jonnu Smith,,0,30,4,6
17,AJ Brown,,0,17,1,4
17,Travis Kelce,,1,75,7,7
10,Damien Williams,,0,32,5,5
10,Sammy Watkins,,0,39,5,9
23,Demarcus Robinson,,0,56,4,5
39,Tyreek Hill,,1,157,11,19
9,Darrel Williams,,0,9,1,1
,Deon Yelder,,0,7,1,1
63,Mecole Hardman,,1,63,1,1
8,Darwin Thompson,,0,8,1,1
12,Emmanuel Sanders,,0,24,2,4
,Kyle Juszczyk,,0,0,0,1
,Marquise Goodwin,,0,0,0,3
7,Raheem Mostert,,0,7,1,1
16,Tevin Coleman,,0,32,4,4
16,Kendrick Bourne,1,1,42,4,8
5,Matt Breida,,0,7,2,2
10,Ross Dwelley,,0,24,3,7
0,Dante Pettis,,0,0,0,3
30,Deebo Samuel,,0,112,8,11
14,Josh Gordon,,0,27,2,2
13,Tyler Lockett,,0,26,3,4
13,Jacob Hollister,,1,62,8,10
0,David Moore,,0,0,0,1
5,Chris Carson,,0,12,3,4
28,Malik Turner,,0,35,2,2
25,DK Metcalf,,0,70,6,10
42,Odell Beckham,,0,60,4,10
25,Jarvis Landry,,1,43,4,7
20,Kareem Hunt,,0,46,6,8
-5,Wyatt Teller,,0,-5,1,1
0,Nick Chubb,,0,0,0,1
41,Kha Darel Hodge,,0,41,1,2
8,Stephen Carlson,,1,8,1,1
22,Vance McDonald,,0,33,3,7
,Nick Vannett,,0,7,1,1
16,Tevin Jones,,0,24,2,4
18,Johnny Holton,,0,18,1,7
6,James Conner,,0,6,1,2
11,Trey Edmunds,,0,27,3,3
16,Ju Ju Smith Schuster,,0,21,2,4
10,Jaylen Samuels,,1,19,5,6
22,James Washington,,0,49,3,5
13,Diontae Johnson,,0,17,2,4
12,Cameron Brate,,0,73,10,14
27,Mike Evans,,0,69,4,8
20,Breshad Perriman,,0,20,1,3
6,Peyton Barber,,1,11,2,2
11,TJ Logan,,0,11,1,1
4,Dare Ogunbowale,,0,10,3,4
,OJ Howard,,0,0,0,1
30,Chris Godwin,,1,47,3,6
4,Ronald Jones,,0,1,2,4
48,Scott Miller,,0,71,4,6
8,Ted Ginn,,1,14,2,4
30,Jared Cook,,1,33,2,2
5,Zach Line,,0,5,1,1
5,Josh Hill,,0,8,2,2
3,Latavius Murray,,0,5,2,3
41,Michael Thomas,,1,114,8,11
2,Taysom Hill,,0,2,1,1
17,Alvin Kamara,,0,47,10,10
0,Tre Quan Smith,,0,0,0,1
,Eric Ebron,,0,27,4,4
,Chester Rogers,,0,11,1,2
,Jonathan Williams,,0,31,1,1
,Marcus Johnson,,1,38,4,4
,Zach Pascal,,0,17,2,6
,Nyheim Hines,,0,24,3,4
,Chris Conley,,0,58,6,8
,Ben Koyack,,0,9,1,1
,Keelan Cole,,0,41,4,5
,Dede Westbrook,,0,32,4,6
,Leonard Fournette,,0,34,7,7
,DJ Chark,,2,104,8,15
5,Josh Oliver,,0,5,1,2
,Ryquell Armstead,,0,13,2,2
13,Albert Wilson,,0,26,3,6
20,Allen Hurns,,0,53,4,6
50,DeVante Parker,,0,135,7,10
12,Jakeem Grant,,0,32,3,3
7,Kalen Ballage,,0,8,5,6
10,Mike Gesicki,,0,18,4,6
,Myles Gaskin,,0,0,0,1
12,Patrick Laird,,0,51,6,6
18,Frank Gore,,0,18,1,2
15,Cole Beasley,,0,38,4,4
40,John Brown,,2,137,9,14
6,Tyler Kroft,,0,6,1,1
16,Isaiah McKenzie,,0,21,3,6
4,Devin Singletary,,0,4,1,1
23,Dawson Knox,,1,32,2,3
25,Zach Ertz,,0,94,9,11
6,Jordan Matthews,,0,6,1,6
19,Nelson Agholor,,0,40,4,9
0,Mack Hollins,,0,0,0,1
21,Dallas Goedert,,1,36,3,6
5,Miles Sanders,,0,9,2,4
29,JJ Arcega Whiteside,,0,29,1,1
22,Benjamin Watson,,0,52,3,4
14,Julian Edelman,,0,53,5,10
3,Mohamed Sanu,,0,4,2,4
30,Rex Burkhead,,0,34,2,3
12,James White,,0,16,4,7
,Matt LaCosse,,0,3,2,2
15,Phillip Dorsett,,1,33,3,5
12,Sony Michel,,0,11,2,4
7,Jakobi Meyers,,0,7,1,2
11,N Keal Harry,,0,18,3,4
14,Emmanuel Sanders,,0,33,3,5
19,Kyle Juszczyk,,0,63,7,7
,Marquise Goodwin,,0,5,1,2
8,Raheem Mostert,,0,14,2,3
37,Tevin Coleman,,0,48,3,4
19,Kendrick Bourne,,1,31,4,6
5,Ross Dwelley,,2,14,4,5
25,Jeff Wilson,,1,25,1,1
,Richie James,,0,57,1,1
26,Deebo Samuel,,0,134,8,10
12,Larry Fitzgerald,,1,37,5,5
0,Charles Clay,,0,0,0,1
23,Pharoh Cooper,,1,35,3,4
9,Kenyan Drake,,0,13,6,7
4,Darrell Daniels,,0,4,1,1
11,Christian Kirk,,0,41,6,9
9,Kee Sean Johnson,,0,14,2,2
6,Andy Isabella,,0,6,1,4
21,Danny Amendola,,0,47,4,5
25,Marvin Jones,,2,43,4,5
0,Logan Thomas,,0,0,0,1
22,JD McKissic,,0,40,3,4
39,Marvin Hall,,0,39,1,1
34,Kenny Golladay,,0,34,1,5
6,TJ Hockenson,,0,6,1,2
0,Ty Johnson,,0,0,1,1
11,Jason Witten,,0,33,5,7
49,Randall Cobb,,1,115,4,7
0,Tavon Austin,,0,0,0,1
16,Amari Cooper,,0,38,3,8
17,Ezekiel Elliott,,1,28,2,3
23,Blake Jarwin,,0,38,2,2
41,Michael Gallup,,0,148,9,13
21,Tony Pollard,,1,44,4,4
26,Greg Olsen,,0,57,5,5
19,Jarius Wright,,0,19,1,2
23,Christian McCaffrey,,0,121,11,14
14,Curtis Samuel,,0,25,4,7
0,Ian Thomas,,0,0,0,1
6,Reggie Bonnafon,,0,8,2,3
31,DJ Moore,,0,95,8,15
48,Julio Jones,,0,91,6,8
13,Justin Hardy,,0,14,2,4
8,Brian Hill,,0,8,1,3
3,Christian Blake,,0,3,1,1
18,Russell Gage,,0,32,2,4
12,Jaeden Graham,,0,23,2,2
36,Calvin Ridley,,1,143,8,8
0,Qadree Ollison,,0,0,0,1
32,Darren Waller,,0,78,5,7
24,Tyrell Williams,,0,82,4,4
8,DeAndre Washington,,0,14,2,2
7,Jalen Richard,,0,7,1,1
13,Zay Jones,,0,25,3,3
6,Foster Moreau,,1,8,2,2
27,Hunter Renfrow,,0,66,5,6
7,Josh Jacobs,,0,12,3,3
16,Giovani Bernard,,0,16,1,3
18,Tyler Eifert,,0,21,3,4
3,CJ Uzomah,,0,5,2,5
0,Alex Erickson,,0,0,1,5
0,Tyler Boyd,,0,0,1,3
17,Joe Mixon,,0,17,1,3
20,Auden Tate,,0,56,4,6
0,Damion Willis,,0,0,0,1
23,Todd Gurley,,0,36,3,3
9,Mike Thomas,,0,9,1,3
20,Gerald Everett,,0,20,1,1
50,Cooper Kupp,,0,53,3,3
26,Josh Reynolds,,0,55,3,6
15,Taylor Gabriel,,0,57,7,14
6,Allen Robinson,,0,15,4,6
,Ben Braunecker,,0,8,1,3
17,Tarik Cohen,,1,35,5,6
16,Anthony Miller,,0,54,6,11
11,Javon Wims,,0,11,1,2
19,David Montgomery,,0,19,1,3
,Mark Ingram,,2,37,3,4
,Willie Snead,,0,13,2,3
,Seth Roberts,,1,15,1,1
,Nick Boyle,,0,20,2,3
,Patrick Ricard,,0,27,3,3
51,Mark Andrews,,1,75,4,4
,Hayden Hurst,,0,16,2,2
9,Justice Hill,,0,9,1,1
,Marquise Brown,,0,23,2,4
,Miles Boykin,,0,0,0,2
,Darren Fells,,0,18,1,3
13,Kenny Stills,,0,27,4,7
20,DeAndre Hopkins,,0,80,7,12
,Carlos Hyde,,0,0,0,1
,Duke Johnson,,0,4,2,2
,Jordan Akins,,0,15,1,2
,Keke Coutee,,0,25,3,3
6,Adrian Peterson,,0,5,2,2
,Michael Burton,,0,0,0,1
11,Wendell Smallwood,,0,11,1,3
15,Jeremy Sprinkle,,1,16,2,3
5,Trey Quinn,1,0,9,2,4
45,Derrius Guice,,1,45,1,2
9,Steven Sims,,0,6,2,4
0,Hale Hentges,,0,0,1,3
24,Kelvin Harmon,,0,53,5,6
41,Terry McLaurin,,0,69,3,4
17,Demaryius Thomas,,0,44,4,5
5,Bilal Powell,,0,5,1,2
45,Ryan Griffin,,1,109,5,5
21,LeVeon Bell,,0,33,2,2
29,Jamison Crowder,,1,76,5,8
20,Daniel Brown,,1,20,1,1
0,Ty Montgomery,,0,0,0,1
6,Robby Anderson,,1,6,1,3
0,Vyncint Smith,,0,0,0,1
32,Kyle Rudolph,,1,67,5,5
54,Stefon Diggs,,1,121,5,5
6,Ameer Abdullah,,0,11,2,2
6,CJ Ham,,0,6,1,1
,Laquon Treadwell,,0,0,0,1
21,Dalvin Cook,,0,31,5,6
20,Tyler Conklin,,0,28,2,3
10,Irv Smith,,1,20,3,3
9,Olabisi Johnson,,0,35,6,9
3,Andy Janovich,,0,3,1,1
0,Devontae Booker,,0,0,0,2
38,Tim Patrick,,0,77,4,8
7,Phillip Lindsay,,0,8,2,2
48,Courtland Sutton,,0,113,5,9
3,Troy Fumagalli,,1,3,1,3
14,Royce Freeman,,0,14,1,1
31,Noah Fant,,0,60,4,11
8,Virgil Green,,0,8,1,1
30,Keenan Allen,,1,71,8,12
12,Melvin Gordon,,0,21,3,5
16,Hunter Henry,1,0,69,6,9
0,Troymaine Pope,,0,0,0,1
50,Mike Williams,,0,76,2,5
37,Austin Ekeler,,0,108,8,12
0,Andre Patton,,0,0,0,1
0,Jason Moore,,0,0,0,1
16,LeSean McCoy,,0,28,4,6
31,Travis Kelce,,1,92,7,10
6,Damien Williams,,0,6,1,1
15,Sammy Watkins,,0,26,2,3
0,Demarcus Robinson,,0,0,0,1
0,Tyreek Hill,,0,0,0,2
9,Byron Pringle,,0,9,1,1
4,Darrel Williams,,0,8,2,3
0,Deon Yelder,,0,0,0,1
9,Mecole Hardman,,0,13,2,4
24,Darren Fells,,0,24,1,2
6,Kenny Stills,,0,6,1,2
35,DeAndre Hopkins,,2,94,6,8
8,Duke Johnson,,0,8,1,1
51,Will Fuller,,0,140,7,11
13,Jordan Akins,,0,26,3,4
8,TY Hilton,,0,18,3,6
12,Jack Doyle,,0,28,3,4
14,Eric Ebron,,0,44,4,5
12,Chester Rogers,,0,12,1,1
8,Jonathan Williams,,0,17,3,3
0,Marcus Johnson,,0,0,0,1
,Zach Pascal,,0,0,0,1
5,Nyheim Hines,,0,10,2,3
19,Taylor Gabriel,,0,19,1,3
49,Allen Robinson,,1,131,6,10
5,Ben Braunecker,,0,9,2,4
14,Tarik Cohen,,0,29,7,9
22,Anthony Miller,,0,77,6,9
,Javon Wims,,0,0,0,2
4,Jesper Horsted,,0,4,1,1
8,David Montgomery,,0,9,2,3
23,Golden Tate,,1,33,3,7
10,Scott Simonson,,0,10,1,1
7,Cody Latimer,,0,7,1,1
6,Sterling Shepard,,0,15,5,9
1,Saquon Barkley,,0,1,2,3
11,Kaden Smith,,1,17,5,6
19,Darius Slayton,,0,67,4,7
14,Giovani Bernard,,0,31,3,3
7,Tyler Eifert,,0,7,1,1
,CJ Uzomah,,0,0,0,1
30,Alex Erickson,,0,43,2,8
47,Tyler Boyd,,1,101,5,9
10,Auden Tate,,0,10,1,3
,Vance McDonald,,0,1,1,1
9,Tevin Jones,,0,9,1,3
11,Jaylen Samuels,,0,26,3,3
35,Deon Cain,,0,35,1,1
79,James Washington,,1,98,3,7
14,Diontae Johnson,,0,29,3,6
,Benny Snell,,0,5,1,1
30,Cole Beasley,,1,76,6,9
34,John Brown,,1,39,2,4
14,Tyler Kroft,,0,14,1,1
8,Isaiah McKenzie,,0,13,2,3
24,Robert Foster,,0,24,1,1
8,Devin Singletary,,0,8,1,2
6,Dawson Knox,,0,11,2,2
0,Diontae Spencer,,0,0,1,1
3,Tim Patrick,,0,3,1,3
11,Phillip Lindsay,,0,11,1,3
27,Courtland Sutton,,0,27,1,8
0,Dae Sean Hamilton,,0,0,0,1
7,Royce Freeman,,0,9,2,2
18,Andrew Beck,,0,18,1,1
16,Noah Fant,,0,14,3,5
12,Demetrius Harris,,0,20,2,2
35,Odell Beckham,,1,84,6,8
37,Jarvis Landry,,2,148,10,13
0,Rashard Higgins,,0,0,0,1
0,Ricky Seals Jones,,0,0,0,1
6,Kareem Hunt,,0,9,2,3
32,Nick Chubb,,0,58,3,4
0,Kha Darel Hodge,,0,0,0,1
8,Stephen Carlson,,0,8,1,1
16,Albert Wilson,,0,33,6,7
19,Allen Hurns,,1,42,4,7
22,DeVante Parker,,0,91,6,11
0,Jakeem Grant,,0,0,0,1
0,Durham Smythe,,0,0,0,2
13,Kalen Ballage,,0,13,1,1
11,Mike Gesicki,,1,28,3,7
7,Myles Gaskin,,0,7,1,1
0,Patrick Laird,,0,0,0,1
12,Zach Ertz,,1,91,12,14
10,Jordan Matthews,,0,27,3,6
9,Greg Ward,,0,40,6,7
14,Dallas Goedert,,0,32,7,8
9,Miles Sanders,,0,23,3,5
30,JJ Arcega Whiteside,,0,43,2,5
10,Josh Gordon,,0,10,1,2
38,Tyler Lockett,,0,38,1,2
21,Jacob Hollister,,0,22,2,4
31,David Moore,,0,31,1,2
13,Chris Carson,,0,31,4,4
,Rashaad Penny,,0,0,0,1
33,Malik Turner,,1,33,1,2
17,DK Metcalf,,0,35,3,6
31,Julio Jones,,0,68,5,9
0,Luke Stocker,,0,0,0,1
5,Kenjon Barner,,0,8,2,2
7,Brian Hill,,0,13,3,4
9,Christian Blake,,0,16,2,9
19,Russell Gage,,0,76,8,10
53,Jaeden Graham,,0,53,1,2
21,Calvin Ridley,,1,85,6,14
7,Qadree Ollison,,0,7,1,1
0,Cameron Brate,,0,0,0,1
17,Mike Evans,,0,50,4,8
44,Breshad Perriman,,0,44,1,1
0,Peyton Barber,,0,0,0,1
0,Dare Ogunbowale,,0,0,0,1
10,OJ Howard,,0,10,1,2
71,Chris Godwin,,2,184,7,8
1,Vita Vea,,1,1,1,1
8,Ronald Jones,,0,16,3,3
8,Scott Miller,,0,8,1,1
15,Emmanuel Sanders,,0,15,1,1
22,Raheem Mostert,,0,22,1,3
8,Tevin Coleman,,0,10,2,4
61,George Kittle,,1,129,6,6
14,Kendrick Bourne,,0,27,2,2
0,Jeff Wilson,,0,0,0,1
42,Deebo Samuel,,1,50,2,2
7,Jimmy Graham,,0,7,1,2
14,Davante Adams,1,1,43,7,12
0,Jake Kumerow,,0,0,0,1
4,Geronimo Allison,,0,9,3,4
3,Danny Vitale,,0,3,1,1
,Aaron Jones,,0,0,0,1
5,Robert Tonyan,,0,8,2,2
15,Jamaal Williams,,0,35,7,8
7,Marquez Valdes Scantling,,0,7,1,3
7,Allen Lazard,,0,7,1,2
14,Demaryius Thomas,,0,22,2,3
5,Bilal Powell,,0,5,1,2
12,Ryan Griffin,,1,13,3,3
23,LeVeon Bell,,0,59,5,5
15,Jamison Crowder,,0,18,2,4
21,Ty Montgomery,,0,21,1,2
31,Robby Anderson,,1,86,4,5
69,Braxton Berrios,,0,69,1,1
22,Vyncint Smith,,0,22,1,1
,Derek Carrier,,0,0,0,1
19,Darren Waller,,0,41,3,6
12,Tyrell Williams,,0,18,2,6
0,Trevor Davis,,0,0,0,2
0,DeAndre Washington,,0,0,1,1
18,Jalen Richard,,0,47,6,7
6,Zay Jones,,0,5,2,2
0,Marcell Ateman,,0,0,0,1
3,Foster Moreau,,0,3,1,1
11,Hunter Renfrow,,0,31,3,5
2,Josh Jacobs,,0,2,1,1
0,Benjamin Watson,,0,0,0,1
23,Julian Edelman,,0,93,8,12
8,Rex Burkhead,,0,14,2,5
-6,James White,,0,-6,1,3
5,Matt LaCosse,,0,5,1,1
32,Jakobi Meyers,,0,74,4,9
10,N Keal Harry,,1,10,1,4
5,Jason Witten,,0,5,1,4
59,Randall Cobb,,0,86,4,7
0,Tavon Austin,,0,0,0,1
0,Amari Cooper,,0,0,0,2
19,Ezekiel Elliott,,0,40,4,4
8,Blake Jarwin,,0,17,3,4
22,Michael Gallup,,0,55,4,6
8,Tony Pollard,,0,9,3,4
,Adrian Peterson,,0,22,1,1
,Paul Richardson,,0,6,1,2
,Wendell Smallwood,,0,3,1,1
,Jeremy Sprinkle,,0,4,1,2
,Trey Quinn,,0,0,0,1
,Derrius Guice,,0,6,1,2
,Steven Sims,,0,0,0,2
,Kelvin Harmon,,0,43,3,6
,Terry McLaurin,,0,72,5,12
,Danny Amendola,,0,21,3,3
,Marvin Jones,,0,46,5,11
,Logan Thomas,,1,24,2,2
,Jesse James,,0,7,1,1
,JD McKissic,,0,17,2,2
,Marvin Hall,,0,21,1,2
,Kenny Golladay,,0,61,4,4
,Bo Scarbrough,,0,0,0,1
,TJ Hockenson,,0,0,0,2
,Ty Johnson,,0,10,2,2
30,Ted Ginn,,0,38,2,5
21,Jared Cook,,1,99,6,8
12,Josh Hill,,0,12,1,1
24,Michael Thomas,,1,101,10,11
,Taysom Hill,,0,0,1,1
16,Alvin Kamara,,0,48,9,9
13,Tre Quan Smith,,1,13,1,3
15,Greg Olsen,,0,44,5,7
4,Jarius Wright,,0,4,1,1
23,Christian McCaffrey,,1,69,9,9
9,Curtis Samuel,,0,9,1,4
4,Ian Thomas,,0,4,1,2
52,DJ Moore,,2,126,6,9
,Dion Lewis,,0,24,1,2
1,Dennis Kelly,,1,1,1,1
20,MyCole Pruitt,,0,20,1,1
8,Adam Humphries,,0,20,3,3
14,Kalif Raymond,,0,14,1,1
16,Derrick Henry,,0,16,1,1
,Corey Davis,,0,29,2,3
65,AJ Brown,,1,135,4,5
,Nick O Leary,,0,36,4,4
,Chris Conley,,0,49,4,9
0,Ben Koyack,,0,0,0,1
14,Keelan Cole,,0,18,2,2
22,Dede Westbrook,,0,69,8,9
27,Leonard Fournette,,0,62,9,12
,DJ Chark,,0,38,5,6
0,Ryquell Armstead,,0,0,0,1
38,Robert Woods,,0,97,6,9
,Brandin Cooks,,0,32,2,4
4,Todd Gurley,,0,-3,3,3
7,Tyler Higbee,,0,20,5,6
,Gerald Everett,,0,23,2,2
9,Cooper Kupp,,0,35,6,10
6,Josh Reynolds,,0,8,2,2
,Mark Ingram,,1,7,1,1
,Willie Snead,,2,14,2,3
16,Seth Roberts,,0,39,3,4
,Nick Boyle,,0,7,1,1
38,Mark Andrews,,0,45,2,3
0,Hayden Hurst,,0,0,0,1
18,Marquise Brown,,2,42,5,7
39,Miles Boykin,,0,54,2,2
9,Jason Witten,1,1,42,6,8
23,Randall Cobb,,0,53,3,3
12,Tavon Austin,,0,22,2,5
17,Amari Cooper,,0,85,8,11
20,Ezekiel Elliott,,0,66,7,10
10,Blake Jarwin,,0,9,2,3
35,Michael Gallup,,0,63,3,6
0,Tony Pollard,,0,0,0,1
,Ventell Bryant,,1,15,1,1
14,Frank Gore,,0,14,1,1
29,Cole Beasley,,1,110,6,7
14,John Brown,,0,26,3,4
18,Isaiah McKenzie,,0,34,3,3
20,Robert Foster,,0,20,1,2
28,Devin Singletary,,1,38,3,4
9,Dawson Knox,,0,17,3,4
,Kenjon Barner,,0,6,2,2
0,Keith Smith,,0,0,0,1
7,Devonta Freeman,,0,13,4,5
13,Justin Hardy,,0,28,3,3
,Brian Hill,,0,24,3,3
13,Christian Blake,,0,57,6,9
14,Russell Gage,,1,52,5,9
23,Jaeden Graham,,1,41,4,4
18,Calvin Ridley,,0,91,8,10
,Olamide Zaccheaus,,0,0,0,1
,Ted Ginn,,0,0,0,1
40,Jared Cook,,0,85,3,6
2,Josh Hill,,0,2,1,2
,Jason Vander Laan,,0,0,0,1
14,Michael Thomas,,0,48,6,8
9,Taysom Hill,,1,12,2,2
10,Alvin Kamara,,0,23,4,8
9,Tre Quan Smith,,0,14,2,2
,Danny Amendola,,0,32,3,8
,Marvin Jones,,1,40,3,6
,JD McKissic,,0,15,3,3
75,Kenny Golladay,,1,158,4,5
9,TJ Hockenson,,0,18,6,11
,Ty Johnson,,0,17,3,3
16,Allen Robinson,,1,86,8,12
,Tarik Cohen,,0,26,4,4
35,Anthony Miller,,0,140,9,13
19,Javon Wims,,0,56,5,6
,Jesper Horsted,,1,18,1,1
,David Montgomery,,1,12,2,2
8,Giovani Bernard,,0,8,1,2
12,Tyler Eifert,,0,12,1,2
16,CJ Uzomah,,0,51,5,6
15,Alex Erickson,,0,21,2,2
17,Tyler Boyd,,1,59,5,10
9,Joe Mixon,,0,26,4,4
19,Auden Tate,,0,66,4,7
0,Stanley Morgan,,0,0,0,2
0,Damion Willis,,0,0,0,1
9,Demaryius Thomas,,0,23,3,5
3,Bilal Powell,,0,4,2,2
9,Ryan Griffin,,0,30,5,7
11,LeVeon Bell,,0,35,4,5
9,Jamison Crowder,,0,8,2,9
9,Daniel Brown,,0,9,1,1
1,Ty Montgomery,,0,1,1,1
20,Robby Anderson,,0,101,7,10
5,Braxton Berrios,,0,5,1,2
12,Vyncint Smith,,0,23,2,3
7,Jeff Heuerman,,0,15,3,5
,Tim Patrick,,0,0,0,2
9,Phillip Lindsay,,0,4,3,3
33,Courtland Sutton,,2,74,4,5
7,Dae Sean Hamilton,,0,12,2,3
6,Royce Freeman,,0,13,4,4
11,Andrew Beck,,0,11,1,1
5,Noah Fant,,0,5,1,3
0,Virgil Green,,0,0,0,1
36,Keenan Allen,,1,68,6,6
6,Melvin Gordon,,0,11,2,3
5,Hunter Henry,,0,10,2,3
52,Mike Williams,,0,117,5,7
30,Austin Ekeler,,1,51,4,5
8,Andre Patton,,0,8,1,2
18,Larry Fitzgerald,,0,56,6,7
23,Charles Clay,,0,29,2,2
0,Damiere Byrd,,0,0,0,3
